,Role ,Department,Section ,Day,Period,Shift Number,Start Time (Hour),End Time (Hour),Hours,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,Breakfast,Lunch,Afternoon,Dinner,,,
,Server,Servers,PM Section 3,Thursday,,,15:45:00,23:00:00,7.25,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,5.25,TRUE,Servers_Thursday,
,Server,Servers,PM Section 3,Friday,,,15:45:00,23:00:00,7.25,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,5.25,TRUE,Servers_Friday,
,Server,Servers,PM Section 3,Saturday,,,15:45:00,23:00:00,7.25,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,5.25,TRUE,Servers_Saturday,
,Server,Servers,PM Section 3,Sunday,,,15:45:00,22:00:00,6.25,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,0,0,2,4.25,TRUE,Servers_Sunday,
84,Server,Servers,PM Section 4,Monday,,,15:45:00,22:00:00,6.25,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,0,0,2,4.25,TRUE,Servers_Monday,
,Server,Servers,PM Section 4,Tuesday,,,15:45:00,22:00:00,6.25,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,0,0,2,4.25,TRUE,Servers_Tuesday,
,Server,Servers,PM Section 4,Wednesday,,,15:45:00,22:00:00,6.25,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,0,0,2,4.25,TRUE,Servers_Wednesday,
,Server,Servers,PM Section 4,Thursday,,,15:45:00,23:00:00,7.25,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,5.25,TRUE,Servers_Thursday,
,Server,Servers,PM Section 4,Friday,,,15:45:00,23:00:00,7.25,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,5.25,TRUE,Servers_Friday,
,Server,Servers,PM Section 4,Saturday,,,15:45:00,23:00:00,7.25,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,5.25,TRUE,Servers_Saturday,
,Server,Servers,PM Section 4,Sunday,,,15:45:00,22:00:00,6.25,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,0,0,2,4.25,TRUE,Servers_Sunday,
85,Server,Servers,PM Section 5,Monday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Monday,
,Server,Servers,PM Section 5,Tuesday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Tuesday,
,Server,Servers,PM Section 5,Wednesday,,,15:45:00,23:30:00,7.75,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,5.75,TRUE,Servers_Wednesday,
,Server,Servers,PM Section 5,Thursday,,,15:45:00,23:30:00,7.75,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,5.75,TRUE,Servers_Thursday,
,Server,Servers,PM Section 5,Friday,,,15:45:00,0:30:00,8.75,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.75,TRUE,Servers_Friday,
,Server,Servers,PM Section 5,Saturday,,,15:45:00,0:30:00,8.75,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.75,TRUE,Servers_Saturday,
,Server,Servers,PM Section 5,Sunday,,,15:45:00,23:30:00,7.75,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,5.75,TRUE,Servers_Sunday,
86,Server,Servers,PM Section 6,Monday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Monday,
,Server,Servers,PM Section 6,Tuesday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Tuesday,
,Server,Servers,PM Section 6,Wednesday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Wednesday,
,Server,Servers,PM Section 6,Thursday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Thursday,
,Server,Servers,PM Section 6,Friday,,,16:45:00,0:30:00,7.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,6.75,TRUE,Servers_Friday,
,Server,Servers,PM Section 6,Saturday,,,15:45:00,0:30:00,8.75,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.75,TRUE,Servers_Saturday,
,Server,Servers,PM Section 6,Sunday,,,15:45:00,23:30:00,7.75,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,5.75,TRUE,Servers_Sunday,
87,Server,Servers,PM Section 7,Monday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Monday,
,Server,Servers,PM Section 7,Tuesday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Tuesday,
,Server,Servers,PM Section 7,Wednesday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Wednesday,
,Server,Servers,PM Section 7,Thursday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Thursday,
,Server,Servers,PM Section 7,Friday,,,16:45:00,0:30:00,7.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,6.75,TRUE,Servers_Friday,
,Server,Servers,PM Section 7,Saturday,,,15:45:00,0:30:00,8.75,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.75,TRUE,Servers_Saturday,
,Server,Servers,PM Section 7,Sunday,,,15:45:00,23:30:00,7.75,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,5.75,TRUE,Servers_Sunday,
88,Server,Servers,PM Section 8,Monday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Monday,
,Server,Servers,PM Section 8,Tuesday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Tuesday,
,Server,Servers,PM Section 8,Wednesday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Wednesday,
,Server,Servers,PM Section 8,Thursday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Thursday,
,Server,Servers,PM Section 8,Friday,,,16:45:00,0:30:00,7.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,6.75,TRUE,Servers_Friday,
,Server,Servers,PM Section 8,Saturday,,,15:45:00,0:30:00,8.75,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.75,TRUE,Servers_Saturday,
,Server,Servers,PM Section 8,Sunday,,,15:45:00,23:30:00,7.75,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,5.75,TRUE,Servers_Sunday,
89,Server,Servers,PM Section 9,Monday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Monday,
,Server,Servers,PM Section 9,Tuesday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Tuesday,
,Server,Servers,PM Section 9,Wednesday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Wednesday,
,Server,Servers,PM Section 9,Thursday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Thursday,
,Server,Servers,PM Section 9,Friday,,,16:45:00,0:30:00,7.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,6.75,TRUE,Servers_Friday,
,Server,Servers,PM Section 9,Saturday,,,15:45:00,0:30:00,8.75,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.75,TRUE,Servers_Saturday,
,Server,Servers,PM Section 9,Sunday,,,15:45:00,23:30:00,7.75,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,5.75,TRUE,Servers_Sunday,
90,Server,Servers,PM Section 10,Monday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Monday,
,Server,Servers,PM Section 10,Tuesday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Tuesday,
,Server,Servers,PM Section 10,Wednesday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Wednesday,
,Server,Servers,PM Section 10,Thursday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Thursday,
,Server,Servers,PM Section 10,Friday,,,16:45:00,0:30:00,7.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,6.75,TRUE,Servers_Friday,
,Server,Servers,PM Section 10,Saturday,,,15:45:00,0:30:00,8.75,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.75,TRUE,Servers_Saturday,
,Server,Servers,PM Section 10,Sunday,,,15:45:00,23:30:00,7.75,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,5.75,TRUE,Servers_Sunday,
91,Server,Servers,PM Section 11,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Monday,
,Server,Servers,PM Section 11,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Tuesday,
,Server,Servers,PM Section 11,Wednesday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Wednesday,
,Server,Servers,PM Section 11,Thursday,,,16:45:00,23:30:00,6.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,5.75,TRUE,Servers_Thursday,
,Server,Servers,PM Section 11,Friday,,,16:45:00,0:30:00,7.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,6.75,TRUE,Servers_Friday,
,Server,Servers,PM Section 11,Saturday,,,15:45:00,0:30:00,8.75,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.75,TRUE,Servers_Saturday,
,Server,Servers,PM Section 11,Sunday,,,15:45:00,23:30:00,7.75,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,5.75,TRUE,Servers_Sunday,
92,Server,Servers,PM Section 12,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Monday,
,Server,Servers,PM Section 12,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Tuesday,
,Server,Servers,PM Section 12,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Wednesday,
,Server,Servers,PM Section 12,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Thursday,
,Server,Servers,PM Section 12,Friday,,,16:45:00,0:30:00,7.75,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,0,0,1,6.75,TRUE,Servers_Friday,
,Server,Servers,PM Section 12,Saturday,,,15:45:00,0:30:00,8.75,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,0,0,2,6.75,TRUE,Servers_Saturday,
,Server,Servers,PM Section 12,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Sunday,
93,Server,Servers,PM Section 13,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Monday,
,Server,Servers,PM Section 13,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Tuesday,
,Server,Servers,PM Section 13,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Wednesday,
,Server,Servers,PM Section 13,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Thursday,
,Server,Servers,PM Section 13,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Friday,
,Server,Servers,PM Section 13,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Saturday,
,Server,Servers,PM Section 13,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Sunday,
94,Server,Servers,PM Section 14,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Monday,
,Server,Servers,PM Section 14,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Tuesday,
,Server,Servers,PM Section 14,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Wednesday,
,Server,Servers,PM Section 14,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Thursday,
,Server,Servers,PM Section 14,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Friday,
,Server,Servers,PM Section 14,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Saturday,
,Server,Servers,PM Section 14,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Sunday,
95,Server,Servers,PM Section 15,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Monday,
,Server,Servers,PM Section 15,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Tuesday,
,Server,Servers,PM Section 15,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Wednesday,
,Server,Servers,PM Section 15,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Thursday,
,Server,Servers,PM Section 15,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Friday,
,Server,Servers,PM Section 15,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Saturday,
,Server,Servers,PM Section 15,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Sunday,
96,Server,Servers,PM Section 16,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Monday,
,Server,Servers,PM Section 16,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Tuesday,
,Server,Servers,PM Section 16,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Wednesday,
,Server,Servers,PM Section 16,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Thursday,
,Server,Servers,PM Section 16,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Friday,
,Server,Servers,PM Section 16,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Saturday,
,Server,Servers,PM Section 16,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Sunday,
97,Server,Servers,PM Section 17,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Monday,
,Server,Servers,PM Section 17,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Tuesday,
,Server,Servers,PM Section 17,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Wednesday,
,Server,Servers,PM Section 17,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Thursday,
,Server,Servers,PM Section 17,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Friday,
,Server,Servers,PM Section 17,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Saturday,
,Server,Servers,PM Section 17,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Sunday,
98,Server,Servers,PM Section 18,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Monday,
,Server,Servers,PM Section 18,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Tuesday,
,Server,Servers,PM Section 18,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Wednesday,
,Server,Servers,PM Section 18,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Thursday,
,Server,Servers,PM Section 18,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Friday,
,Server,Servers,PM Section 18,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Saturday,
,Server,Servers,PM Section 18,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Sunday,
99,Server,Servers,PM Section 19,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Monday,
,Server,Servers,PM Section 19,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Tuesday,
,Server,Servers,PM Section 19,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Wednesday,
,Server,Servers,PM Section 19,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Thursday,
,Server,Servers,PM Section 19,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Friday,
,Server,Servers,PM Section 19,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Saturday,
,Server,Servers,PM Section 19,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Sunday,
100,Server,Servers,PM Section 20,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Monday,
,Server,Servers,PM Section 20,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Tuesday,
,Server,Servers,PM Section 20,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Wednesday,
,Server,Servers,PM Section 20,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Thursday,
,Server,Servers,PM Section 20,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Friday,
,Server,Servers,PM Section 20,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Saturday,
,Server,Servers,PM Section 20,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Servers_Sunday,
110,Host,Hosts,First Impression,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Monday,
,Host,Hosts,First Impression,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Tuesday,
,Host,Hosts,First Impression,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Wednesday,
,Host,Hosts,First Impression,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Thursday,
,Host,Hosts,First Impression,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Friday,
,Host,Hosts,First Impression,Saturday,,,10:00:00,16:00:00,6,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,2,3,1,0,TRUE,Hosts_Saturday,
,Host,Hosts,First Impression,Sunday,,,10:00:00,16:00:00,6,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,2,3,1,0,TRUE,Hosts_Sunday,
111,Host,Hosts,Seva Walla,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Monday,
,Host,Hosts,Seva Walla,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Tuesday,
,Host,Hosts,Seva Walla,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Wednesday,
,Host,Hosts,Seva Walla,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Thursday,
,Host,Hosts,Seva Walla,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Friday,
,Host,Hosts,Seva Walla,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Saturday,
,Host,Hosts,Seva Walla,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Sunday,
112,Host,Hosts,Commicator,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Monday,
,Host,Hosts,Commicator,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Tuesday,
,Host,Hosts,Commicator,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Wednesday,
,Host,Hosts,Commicator,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Thursday,
,Host,Hosts,Commicator,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Friday,
,Host,Hosts,Commicator,Saturday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Saturday,
,Host,Hosts,Commicator,Sunday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Sunday,
113,Host,Hosts,Grand Enterance,Monday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Monday,
,Host,Hosts,Grand Enterance,Tuesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Tuesday,
,Host,Hosts,Grand Enterance,Wednesday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Wednesday,
,Host,Hosts,Grand Enterance,Thursday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Thursday,
,Host,Hosts,Grand Enterance,Friday,,,0:00:00,0:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,TRUE,Hosts_Friday,
,Host,Hosts,Grand Enterance,Saturday,,,10:00:00,16:00:00,6,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,2,3,1,0,TRUE,Hosts_Saturday,
,Host,Hosts,Grand Enterance,Sunday,,,10:00:00,16:00:00,6,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,2,3,1,0,TRUE,Hosts_Sunday,
114,Host,Hosts,Welcome,Monday,,,8:00:00,16:00:00,8,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0,TRUE,Hosts_Monday,
,Host,Hosts,Welcome,Tuesday,,,8:00:00,16:00:00,8,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0,TRUE,Hosts_Tuesday,
,Host,Hosts,Welcome,Wednesday,,,8:00:00,16:00:00,8,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0,TRUE,Hosts_Wednesday,
,Host,Hosts,Welcome,Thursday,,,8:00:00,16:00:00,8,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0,TRUE,Hosts_Thursday,
,Host,Hosts,Welcome,Friday,,,8:00:00,16:00:00,8,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,4,3,1,0,TRUE,Hosts_Friday,
