Site Code,Date (DDMMYYYY),Department,Hour,Actual Hours '22,Budget Rota Hours,Labour Model Hours,Month,Day
D7,2022-10-20 00:00:00,Servers,7,1.0,1.0,1.0,10,Thursday
D7,2022-10-20 00:00:00,Servers,8,2.25,2.25,2.25,10,Thursday
D7,2022-10-20 00:00:00,Servers,9,4.0,3.0,2.0,10,Thursday
D7,2022-10-20 00:00:00,Servers,10,4.0,4.0,2.0,10,Thursday
D7,2022-10-20 00:00:00,Servers,11,5.0,5.0,2.0,10,Thursday
D7,2022-10-20 00:00:00,Servers,12,5.0,5.0,4.0,10,Thursday
D7,2022-10-20 00:00:00,Servers,13,5.0,5.0,5.0,10,Thursday
D7,2022-10-20 00:00:00,Servers,14,5.0,5.0,4.0,10,Thursday
D7,2022-10-20 00:00:00,Servers,15,5.0,5.0,2.0,10,Thursday
D7,2022-10-20 00:00:00,Servers,16,10.0,5.0,2.0,10,Thursday
D7,2022-10-20 00:00:00,Servers,17,10.0,11.0,6.0,10,Thursday
D7,2022-10-20 00:00:00,Servers,18,10.0,11.0,9.0,10,Thursday
D7,2022-10-20 00:00:00,Servers,19,10.0,11.0,9.0,10,Thursday
D7,2022-10-20 00:00:00,Servers,20,10.0,11.0,8.0,10,Thursday
D7,2022-10-20 00:00:00,Servers,21,10.0,11.0,8.0,10,Thursday
D7,2022-10-20 00:00:00,Servers,22,10.0,9.0,5.0,10,Thursday
D7,2022-10-20 00:00:00,Servers,23,9.0,9.0,1.0,10,Thursday
D7,2022-10-20 00:00:00,Servers,24,1.5,1.5,1.5,10,Thursday
D7,2022-10-21 00:00:00,Servers,7,1.2,1.2,1.2,10,Friday
D7,2022-10-21 00:00:00,Servers,8,1.0,3.0,1.0,10,Friday
D7,2022-10-21 00:00:00,Servers,9,4.0,3.0,2.0,10,Friday
D7,2022-10-21 00:00:00,Servers,10,6.0,4.0,3.0,10,Friday
D7,2022-10-21 00:00:00,Servers,11,6.0,5.0,3.0,10,Friday
D7,2022-10-21 00:00:00,Servers,12,7.0,5.0,4.0,10,Friday
D7,2022-10-21 00:00:00,Servers,13,7.0,5.0,5.0,10,Friday
D7,2022-10-21 00:00:00,Servers,14,7.0,5.0,3.0,10,Friday
D7,2022-10-21 00:00:00,Servers,15,6.0,5.0,4.0,10,Friday
D7,2022-10-21 00:00:00,Servers,16,12.0,5.0,7.0,10,Friday
D7,2022-10-21 00:00:00,Servers,17,9.0,12.0,9.0,10,Friday
D7,2022-10-21 00:00:00,Servers,18,10.0,12.0,10.0,10,Friday
D7,2022-10-21 00:00:00,Servers,19,10.0,12.0,10.0,10,Friday
D7,2022-10-21 00:00:00,Servers,20,10.0,12.0,9.0,10,Friday
D7,2022-10-21 00:00:00,Servers,21,10.0,12.0,8.0,10,Friday
D7,2022-10-21 00:00:00,Servers,22,10.0,10.0,7.0,10,Friday
D7,2022-10-21 00:00:00,Servers,23,10.0,10.0,3.0,10,Friday
D7,2022-10-21 00:00:00,Servers,24,3.8,3.8,3.8,10,Friday
D7,2022-10-22 00:00:00,Servers,7,1.0,1.0,1.0,10,Saturday
D7,2022-10-22 00:00:00,Servers,8,2.0,2.0,2.0,10,Saturday
D7,2022-10-22 00:00:00,Servers,9,6.0,10.0,5.0,10,Saturday
D7,2022-10-22 00:00:00,Servers,10,9.0,10.0,7.0,10,Saturday
D7,2022-10-22 00:00:00,Servers,11,9.0,10.0,7.0,10,Saturday
D7,2022-10-22 00:00:00,Servers,12,9.0,10.0,6.0,10,Saturday
D7,2022-10-22 00:00:00,Servers,13,9.0,10.0,8.0,10,Saturday
D7,2022-10-22 00:00:00,Servers,14,9.0,10.0,8.0,10,Saturday
D7,2022-10-22 00:00:00,Servers,15,9.0,10.0,9.0,10,Saturday
D7,2022-10-22 00:00:00,Servers,16,12.0,12.0,9.0,10,Saturday
D7,2022-10-22 00:00:00,Servers,17,12.0,12.0,9.0,10,Saturday
D7,2022-10-22 00:00:00,Servers,18,12.0,12.0,0.0,10,Saturday
D7,2022-10-22 00:00:00,Servers,19,12.0,12.0,0.0,10,Saturday
D7,2022-10-22 00:00:00,Servers,20,12.0,12.0,9.0,10,Saturday
D7,2022-10-22 00:00:00,Servers,21,12.0,12.0,0.0,10,Saturday
D7,2022-10-22 00:00:00,Servers,22,12.0,10.0,7.0,10,Saturday
D7,2022-10-22 00:00:00,Servers,23,12.0,10.0,3.0,10,Saturday
D7,2022-10-22 00:00:00,Servers,24,5.4,5.4,5.4,10,Saturday
D7,2022-10-23 00:00:00,Servers,8,1.6,1.6,1.6,10,Sunday
D7,2022-10-23 00:00:00,Servers,9,9.0,10.0,2.0,10,Sunday
D7,2022-10-23 00:00:00,Servers,10,9.0,10.0,7.0,10,Sunday
D7,2022-10-23 00:00:00,Servers,11,9.0,10.0,7.0,10,Sunday
D7,2022-10-23 00:00:00,Servers,12,9.0,10.0,5.0,10,Sunday
D7,2022-10-23 00:00:00,Servers,13,9.0,10.0,7.0,10,Sunday
D7,2022-10-23 00:00:00,Servers,14,9.0,10.0,9.0,10,Sunday
D7,2022-10-23 00:00:00,Servers,15,9.0,10.0,8.0,10,Sunday
D7,2022-10-23 00:00:00,Servers,16,12.0,11.0,9.0,10,Sunday
D7,2022-10-23 00:00:00,Servers,17,11.0,11.0,8.0,10,Sunday
D7,2022-10-23 00:00:00,Servers,18,11.0,11.0,9.0,10,Sunday
D7,2022-10-23 00:00:00,Servers,19,11.0,11.0,9.0,10,Sunday
D7,2022-10-23 00:00:00,Servers,20,11.0,11.0,7.0,10,Sunday
D7,2022-10-23 00:00:00,Servers,21,11.0,11.0,10.0,10,Sunday
D7,2022-10-23 00:00:00,Servers,22,11.0,7.0,7.0,10,Sunday
D7,2022-10-23 00:00:00,Servers,23,11.0,7.0,1.0,10,Sunday
D7,2022-10-23 00:00:00,Servers,24,2.0,2.0,2.0,10,Sunday
D8,2022-08-01 00:00:00,Bartender,5,1.3333333333333333,1.3333333333333333,1.3333333333333333,8,Monday
D8,2022-08-01 00:00:00,Bartender,6,2.0,2.0,2.0,8,Monday
D8,2022-08-01 00:00:00,Bartender,7,3.0,3.0,3.0,8,Monday
D8,2022-08-01 00:00:00,Bartender,8,3.25,3.25,3.25,8,Monday
D8,2022-08-02 00:00:00,Bartender,7,1.75,1.75,1.75,8,Tuesday
D8,2022-08-02 00:00:00,Bartender,8,2.0,2.0,2.0,8,Tuesday
D8,2022-08-02 00:00:00,Bartender,9,2.0,2.0,1.0,8,Tuesday
D8,2022-08-02 00:00:00,Bartender,10,2.0,3.0,2.0,8,Tuesday
D8,2022-08-02 00:00:00,Bartender,11,1.0,3.0,2.0,8,Tuesday
D8,2022-08-02 00:00:00,Bartender,12,3.0,3.0,2.0,8,Tuesday
D8,2022-08-02 00:00:00,Bartender,13,3.0,3.0,3.0,8,Tuesday
D8,2022-08-02 00:00:00,Bartender,14,3.0,3.0,3.0,8,Tuesday
D8,2022-08-02 00:00:00,Bartender,15,3.0,3.0,3.0,8,Tuesday
D8,2022-08-02 00:00:00,Bartender,16,3.0,2.0,3.0,8,Tuesday
D8,2022-08-02 00:00:00,Bartender,17,3.0,3.0,4.0,8,Tuesday
D8,2022-08-02 00:00:00,Bartender,18,4.0,3.0,3.0,8,Tuesday
D8,2022-08-02 00:00:00,Bartender,19,4.0,3.0,3.0,8,Tuesday
D8,2022-08-02 00:00:00,Bartender,20,4.0,3.0,3.0,8,Tuesday
D8,2022-08-02 00:00:00,Bartender,21,4.0,3.0,3.0,8,Tuesday
D8,2022-08-02 00:00:00,Bartender,22,4.0,2.0,2.0,8,Tuesday
D8,2022-08-02 00:00:00,Bartender,23,1.75,1.75,1.75,8,Tuesday
D8,2022-08-02 00:00:00,Bartender,24,1.0,1.0,1.0,8,Tuesday
D8,2022-08-03 00:00:00,Bartender,7,2.0,2.0,2.0,8,Wednesday
D8,2022-08-03 00:00:00,Bartender,8,2.0,2.0,2.0,8,Wednesday
D8,2022-08-03 00:00:00,Bartender,9,2.0,3.0,1.0,8,Wednesday
D8,2022-08-03 00:00:00,Bartender,10,3.0,4.0,2.0,8,Wednesday
D8,2022-08-03 00:00:00,Bartender,11,2.0,4.0,2.0,8,Wednesday
D8,2022-08-03 00:00:00,Bartender,12,4.0,4.0,3.0,8,Wednesday
D8,2022-08-03 00:00:00,Bartender,13,4.0,4.0,3.0,8,Wednesday
D8,2022-08-03 00:00:00,Bartender,14,4.0,4.0,3.0,8,Wednesday
D8,2022-08-03 00:00:00,Bartender,15,4.0,4.0,3.0,8,Wednesday
D8,2022-08-03 00:00:00,Bartender,16,5.0,3.0,3.0,8,Wednesday
D8,2022-08-03 00:00:00,Bartender,17,4.0,3.0,4.0,8,Wednesday
D8,2022-08-03 00:00:00,Bartender,18,5.0,3.0,3.0,8,Wednesday
D8,2022-08-03 00:00:00,Bartender,19,5.0,3.0,3.0,8,Wednesday
D8,2022-08-03 00:00:00,Bartender,20,5.0,3.0,3.0,8,Wednesday
D8,2022-08-03 00:00:00,Bartender,21,5.0,3.0,2.0,8,Wednesday
D8,2022-08-03 00:00:00,Bartender,22,3.0,2.0,2.0,8,Wednesday
D8,2022-08-03 00:00:00,Bartender,23,2.5,2.5,2.5,8,Wednesday
D8,2022-08-04 00:00:00,Bartender,6,1.0,1.0,1.0,8,Thursday
D8,2022-08-04 00:00:00,Bartender,7,2.0,2.0,2.0,8,Thursday
D8,2022-08-04 00:00:00,Bartender,8,2.25,2.25,2.25,8,Thursday
D8,2022-08-05 00:00:00,Bartender,7,1.8,1.8,1.8,8,Friday
D8,2022-08-05 00:00:00,Bartender,8,2.0,2.0,2.0,8,Friday
D8,2022-08-05 00:00:00,Bartender,9,2.0,2.0,2.0,8,Friday
D8,2022-08-05 00:00:00,Bartender,10,2.0,3.0,2.0,8,Friday
D8,2022-08-05 00:00:00,Bartender,11,2.0,3.0,2.0,8,Friday
D8,2022-08-05 00:00:00,Bartender,12,3.0,4.0,3.0,8,Friday
D8,2022-08-05 00:00:00,Bartender,13,3.0,4.0,3.0,8,Friday
D8,2022-08-05 00:00:00,Bartender,14,3.0,4.0,3.0,8,Friday
D8,2022-08-05 00:00:00,Bartender,15,3.0,4.0,3.0,8,Friday
D8,2022-08-05 00:00:00,Bartender,16,4.0,3.0,3.0,8,Friday
D8,2022-08-05 00:00:00,Bartender,17,4.0,4.0,3.0,8,Friday
D8,2022-08-05 00:00:00,Bartender,18,4.0,4.0,4.0,8,Friday
D8,2022-08-05 00:00:00,Bartender,19,4.0,4.0,3.0,8,Friday
D8,2022-08-05 00:00:00,Bartender,20,4.0,4.0,3.0,8,Friday
D8,2022-08-05 00:00:00,Bartender,21,3.0,4.0,3.0,8,Friday
D8,2022-08-05 00:00:00,Bartender,22,3.0,3.0,2.0,8,Friday
D8,2022-08-05 00:00:00,Bartender,23,3.0,3.0,1.0,8,Friday
D8,2022-08-05 00:00:00,Bartender,24,2.25,2.25,2.25,8,Friday
D8,2022-08-05 00:00:00,Bartender,25,1.0,1.0,1.0,8,Friday
D8,2022-08-06 00:00:00,Bartender,7,2.0,2.0,2.0,8,Saturday
D8,2022-08-06 00:00:00,Bartender,8,2.6,2.6,2.6,8,Saturday
D8,2022-08-06 00:00:00,Bartender,9,3.0,2.0,2.0,8,Saturday
D8,2022-08-06 00:00:00,Bartender,10,3.0,3.0,3.0,8,Saturday
D8,2022-08-06 00:00:00,Bartender,11,3.0,3.0,2.0,8,Saturday
D8,2022-08-06 00:00:00,Bartender,12,4.0,4.0,4.0,8,Saturday
D8,2022-08-06 00:00:00,Bartender,13,4.0,4.0,0.0,8,Saturday
D8,2022-08-06 00:00:00,Bartender,14,4.0,4.0,0.0,8,Saturday
D8,2022-08-06 00:00:00,Bartender,15,4.0,4.0,0.0,8,Saturday
D8,2022-08-06 00:00:00,Bartender,16,5.0,5.0,3.0,8,Saturday
D8,2022-08-06 00:00:00,Bartender,17,4.0,5.0,0.0,8,Saturday
D8,2022-08-06 00:00:00,Bartender,18,4.0,5.0,4.0,8,Saturday
D8,2022-08-06 00:00:00,Bartender,19,4.0,5.0,4.0,8,Saturday
D8,2022-08-06 00:00:00,Bartender,20,4.0,5.0,0.0,8,Saturday
D8,2022-08-06 00:00:00,Bartender,21,3.0,5.0,4.0,8,Saturday
D8,2022-08-06 00:00:00,Bartender,22,3.0,4.0,3.0,8,Saturday
D8,2022-08-06 00:00:00,Bartender,23,2.0,4.0,2.0,8,Saturday
D8,2022-08-06 00:00:00,Bartender,24,2.8,2.8,2.8,8,Saturday
D8,2022-08-07 00:00:00,Bartender,7,2.0,2.0,2.0,8,Sunday
D8,2022-08-07 00:00:00,Bartender,8,2.2,2.2,2.2,8,Sunday
D8,2022-08-07 00:00:00,Bartender,9,4.0,2.0,2.0,8,Sunday
D8,2022-08-07 00:00:00,Bartender,10,5.0,3.0,3.0,8,Sunday
D8,2022-08-07 00:00:00,Bartender,11,5.0,3.0,3.0,8,Sunday
D8,2022-08-07 00:00:00,Bartender,12,5.0,4.0,3.0,8,Sunday
D8,2022-08-07 00:00:00,Bartender,13,5.0,4.0,4.0,8,Sunday
D8,2022-08-07 00:00:00,Bartender,14,5.0,4.0,0.0,8,Sunday
D8,2022-08-07 00:00:00,Bartender,15,4.0,4.0,0.0,8,Sunday
D8,2022-08-07 00:00:00,Bartender,16,6.0,4.0,0.0,8,Sunday
D8,2022-08-07 00:00:00,Bartender,17,4.0,4.0,4.0,8,Sunday
D8,2022-08-07 00:00:00,Bartender,18,3.0,4.0,0.0,8,Sunday
D8,2022-08-07 00:00:00,Bartender,19,3.0,4.0,4.0,8,Sunday
D8,2022-08-07 00:00:00,Bartender,20,2.0,3.0,3.0,8,Sunday
D8,2022-08-07 00:00:00,Bartender,21,2.0,3.0,3.0,8,Sunday
D8,2022-08-07 00:00:00,Bartender,22,2.0,2.0,2.0,8,Sunday
D8,2022-08-07 00:00:00,Bartender,23,1.0,2.0,1.0,8,Sunday
D8,2022-08-07 00:00:00,Bartender,24,1.0,1.0,1.0,8,Sunday
D8,2022-08-08 00:00:00,Bartender,5,1.3333333333333333,1.3333333333333333,1.3333333333333333,8,Monday
D8,2022-08-08 00:00:00,Bartender,6,2.0,2.0,2.0,8,Monday
D8,2022-08-08 00:00:00,Bartender,7,3.0,3.0,3.0,8,Monday
D8,2022-08-08 00:00:00,Bartender,8,3.25,3.25,3.25,8,Monday
D8,2022-08-08 00:00:00,Bartender,9,4.0,4.0,3.0,8,Monday
D8,2022-08-08 00:00:00,Bartender,10,5.0,5.0,4.0,8,Monday
D8,2022-08-08 00:00:00,Bartender,11,5.0,5.0,4.0,8,Monday
D8,2022-08-08 00:00:00,Bartender,12,5.0,5.0,5.0,8,Monday
D8,2022-08-08 00:00:00,Bartender,13,5.0,5.0,5.0,8,Monday
D8,2022-08-08 00:00:00,Bartender,14,5.0,5.0,5.0,8,Monday
D8,2022-08-08 00:00:00,Bartender,15,3.0,5.0,3.0,8,Monday
D8,2022-08-08 00:00:00,Bartender,16,4.0,2.0,3.0,8,Monday
D8,2022-08-08 00:00:00,Bartender,17,3.0,3.0,0.0,8,Monday
D8,2022-08-08 00:00:00,Bartender,18,3.0,3.0,3.0,8,Monday
D8,2022-08-08 00:00:00,Bartender,19,3.0,3.0,3.0,8,Monday
D8,2022-08-08 00:00:00,Bartender,20,3.0,3.0,3.0,8,Monday
D8,2022-08-08 00:00:00,Bartender,21,3.0,3.0,2.0,8,Monday
D8,2022-08-08 00:00:00,Bartender,22,3.0,2.0,2.0,8,Monday
D8,2022-08-08 00:00:00,Bartender,23,1.5,1.5,1.5,8,Monday
D8,2022-08-09 00:00:00,Bartender,7,1.75,1.75,1.75,8,Tuesday
D8,2022-08-09 00:00:00,Bartender,8,2.0,2.0,2.0,8,Tuesday
D8,2022-08-09 00:00:00,Bartender,9,2.0,2.0,1.0,8,Tuesday
D8,2022-08-09 00:00:00,Bartender,10,2.0,3.0,2.0,8,Tuesday
D8,2022-08-09 00:00:00,Bartender,11,2.0,3.0,2.0,8,Tuesday
D8,2022-08-09 00:00:00,Bartender,12,3.0,3.0,2.0,8,Tuesday
D8,2022-08-09 00:00:00,Bartender,13,3.0,3.0,2.0,8,Tuesday
D8,2022-08-09 00:00:00,Bartender,14,3.0,3.0,1.0,8,Tuesday
D8,2022-08-09 00:00:00,Bartender,15,5.0,5.0,5.0,8,Tuesday
D8,2022-08-09 00:00:00,Bartender,16,3.0,3.0,3.0,8,Tuesday
D8,2022-08-09 00:00:00,Bartender,17,3.0,3.0,3.0,8,Tuesday
D8,2022-08-09 00:00:00,Bartender,18,3.0,3.0,1.0,8,Tuesday
D8,2022-08-09 00:00:00,Bartender,19,3.0,3.0,1.0,8,Tuesday
D8,2022-08-09 00:00:00,Bartender,20,3.0,3.0,2.0,8,Tuesday
D8,2022-08-09 00:00:00,Bartender,21,3.0,3.0,2.0,8,Tuesday
D8,2022-08-09 00:00:00,Bartender,22,3.0,2.0,1.0,8,Tuesday
D8,2022-08-09 00:00:00,Bartender,23,1.75,1.75,1.75,8,Tuesday
D8,2022-08-09 00:00:00,Bartender,24,1.0,1.0,1.0,8,Tuesday
D8,2022-08-10 00:00:00,Bartender,7,2.0,2.0,2.0,8,Wednesday
D8,2022-08-10 00:00:00,Bartender,8,2.0,2.0,2.0,8,Wednesday
D8,2022-08-10 00:00:00,Bartender,9,3.0,3.0,1.0,8,Wednesday
D8,2022-08-10 00:00:00,Bartender,10,7.0,4.0,1.0,8,Wednesday
D8,2022-08-10 00:00:00,Bartender,11,6.0,4.0,2.0,8,Wednesday
D8,2022-08-10 00:00:00,Bartender,12,4.0,4.0,2.0,8,Wednesday
D8,2022-08-10 00:00:00,Bartender,13,4.0,4.0,3.0,8,Wednesday
D8,2022-08-10 00:00:00,Bartender,14,4.0,4.0,2.0,8,Wednesday
D8,2022-08-10 00:00:00,Bartender,15,3.0,4.0,2.0,8,Wednesday
D8,2022-08-10 00:00:00,Bartender,16,3.0,3.0,2.0,8,Wednesday
D8,2022-08-10 00:00:00,Bartender,17,3.0,3.0,3.0,8,Wednesday
D8,2022-08-10 00:00:00,Bartender,18,3.0,3.0,3.0,8,Wednesday
D8,2022-08-10 00:00:00,Bartender,19,3.0,3.0,3.0,8,Wednesday
D8,2022-08-10 00:00:00,Bartender,20,3.0,3.0,3.0,8,Wednesday
D8,2022-08-10 00:00:00,Bartender,21,3.0,3.0,3.0,8,Wednesday
D8,2022-08-10 00:00:00,Bartender,22,2.0,2.0,2.0,8,Wednesday
D8,2022-08-10 00:00:00,Bartender,23,2.5,2.5,2.5,8,Wednesday
D8,2022-08-11 00:00:00,Bartender,6,1.0,1.0,1.0,8,Thursday
D8,2022-08-11 00:00:00,Bartender,7,2.0,2.0,2.0,8,Thursday
D8,2022-08-11 00:00:00,Bartender,8,2.25,2.25,2.25,8,Thursday
D8,2022-08-12 00:00:00,Bartender,7,1.8,1.8,1.8,8,Friday
D8,2022-08-12 00:00:00,Bartender,8,2.0,2.0,2.0,8,Friday
D8,2022-08-12 00:00:00,Bartender,9,2.0,2.0,1.0,8,Friday
D8,2022-08-12 00:00:00,Bartender,10,3.0,3.0,1.0,8,Friday
D8,2022-08-12 00:00:00,Bartender,11,2.0,3.0,2.0,8,Friday
D8,2022-08-12 00:00:00,Bartender,12,3.0,4.0,2.0,8,Friday
D8,2022-08-12 00:00:00,Bartender,13,4.0,4.0,3.0,8,Friday
D8,2022-08-12 00:00:00,Bartender,14,4.0,4.0,2.0,8,Friday
D8,2022-08-12 00:00:00,Bartender,15,4.0,4.0,2.0,8,Friday
D8,2022-08-12 00:00:00,Bartender,16,4.0,3.0,2.0,8,Friday
D8,2022-08-12 00:00:00,Bartender,17,4.0,4.0,3.0,8,Friday
D8,2022-08-12 00:00:00,Bartender,18,4.0,4.0,3.0,8,Friday
D8,2022-08-12 00:00:00,Bartender,19,4.0,4.0,3.0,8,Friday
D8,2022-08-12 00:00:00,Bartender,20,4.0,4.0,3.0,8,Friday
D8,2022-08-12 00:00:00,Bartender,21,2.0,4.0,3.0,8,Friday
D8,2022-08-12 00:00:00,Bartender,22,3.0,3.0,2.0,8,Friday
D8,2022-08-12 00:00:00,Bartender,23,3.0,3.0,1.0,8,Friday
D8,2022-08-12 00:00:00,Bartender,24,2.25,2.25,2.25,8,Friday
D8,2022-08-12 00:00:00,Bartender,25,1.0,1.0,1.0,8,Friday
D8,2022-08-13 00:00:00,Bartender,7,2.0,2.0,2.0,8,Saturday
D8,2022-08-13 00:00:00,Bartender,8,2.6,2.6,2.6,8,Saturday
D8,2022-08-13 00:00:00,Bartender,9,2.0,2.0,2.0,8,Saturday
D8,2022-08-13 00:00:00,Bartender,10,3.0,3.0,3.0,8,Saturday
D8,2022-08-13 00:00:00,Bartender,11,2.0,3.0,2.0,8,Saturday
D8,2022-08-13 00:00:00,Bartender,12,3.0,4.0,2.0,8,Saturday
D8,2022-08-13 00:00:00,Bartender,13,3.0,4.0,2.0,8,Saturday
D8,2022-08-13 00:00:00,Bartender,14,3.0,4.0,3.0,8,Saturday
D8,2022-08-13 00:00:00,Bartender,15,4.0,4.0,2.0,8,Saturday
D8,2022-08-13 00:00:00,Bartender,16,3.0,5.0,2.0,8,Saturday
D8,2022-08-13 00:00:00,Bartender,17,3.0,5.0,3.0,8,Saturday
D8,2022-08-13 00:00:00,Bartender,18,3.0,5.0,3.0,8,Saturday
D8,2022-08-13 00:00:00,Bartender,19,3.0,5.0,3.0,8,Saturday
D8,2022-08-13 00:00:00,Bartender,20,3.0,5.0,3.0,8,Saturday
D8,2022-08-13 00:00:00,Bartender,21,2.0,5.0,3.0,8,Saturday
D8,2022-08-13 00:00:00,Bartender,22,2.0,4.0,2.0,8,Saturday
D8,2022-08-13 00:00:00,Bartender,23,2.0,4.0,1.0,8,Saturday
D8,2022-08-13 00:00:00,Bartender,24,2.8,2.8,2.8,8,Saturday
D8,2022-08-14 00:00:00,Bartender,7,2.0,2.0,2.0,8,Sunday
D8,2022-08-14 00:00:00,Bartender,8,2.2,2.2,2.2,8,Sunday
D8,2022-08-14 00:00:00,Bartender,9,1.0,2.0,1.0,8,Sunday
D8,2022-08-14 00:00:00,Bartender,10,2.0,3.0,2.0,8,Sunday
D8,2022-08-14 00:00:00,Bartender,11,2.0,3.0,2.0,8,Sunday
D8,2022-08-14 00:00:00,Bartender,12,2.0,4.0,2.0,8,Sunday
D8,2022-08-14 00:00:00,Bartender,13,2.0,4.0,2.0,8,Sunday
D8,2022-08-14 00:00:00,Bartender,14,2.0,4.0,2.0,8,Sunday
D8,2022-08-14 00:00:00,Bartender,15,1.0,4.0,2.0,8,Sunday
D8,2022-08-14 00:00:00,Bartender,16,3.0,4.0,2.0,8,Sunday
D8,2022-08-14 00:00:00,Bartender,17,2.0,4.0,2.0,8,Sunday
D8,2022-08-14 00:00:00,Bartender,18,3.0,4.0,2.0,8,Sunday
D8,2022-08-14 00:00:00,Bartender,19,3.0,4.0,2.0,8,Sunday
D8,2022-08-14 00:00:00,Bartender,20,2.0,3.0,2.0,8,Sunday
D8,2022-08-14 00:00:00,Bartender,21,2.0,3.0,2.0,8,Sunday
D8,2022-08-14 00:00:00,Bartender,22,2.0,2.0,1.0,8,Sunday
D8,2022-08-14 00:00:00,Bartender,23,1.6,1.6,1.6,8,Sunday
D8,2022-08-14 00:00:00,Bartender,24,1.0,1.0,1.0,8,Sunday
D8,2022-08-15 00:00:00,Bartender,5,1.3333333333333333,1.3333333333333333,1.3333333333333333,8,Monday
D8,2022-08-15 00:00:00,Bartender,6,2.0,2.0,2.0,8,Monday
D8,2022-08-15 00:00:00,Bartender,7,3.0,3.0,3.0,8,Monday
D8,2022-08-15 00:00:00,Bartender,8,3.25,3.25,3.25,8,Monday
D8,2022-08-15 00:00:00,Bartender,9,3.0,4.0,3.0,8,Monday
D8,2022-08-15 00:00:00,Bartender,10,3.0,5.0,3.0,8,Monday
D8,2022-08-15 00:00:00,Bartender,11,3.0,5.0,3.0,8,Monday
D8,2022-08-15 00:00:00,Bartender,12,4.0,5.0,4.0,8,Monday
D8,2022-08-15 00:00:00,Bartender,13,4.0,5.0,4.0,8,Monday
D8,2022-08-15 00:00:00,Bartender,14,4.0,5.0,4.0,8,Monday
D8,2022-08-15 00:00:00,Bartender,15,4.0,5.0,2.0,8,Monday
D8,2022-08-15 00:00:00,Bartender,16,3.0,2.0,2.0,8,Monday
D8,2022-08-15 00:00:00,Bartender,17,2.0,3.0,2.0,8,Monday
D8,2022-08-15 00:00:00,Bartender,18,2.0,3.0,2.0,8,Monday
D8,2022-08-15 00:00:00,Bartender,19,2.0,3.0,3.0,8,Monday
D8,2022-08-15 00:00:00,Bartender,20,2.0,3.0,2.0,8,Monday
D8,2022-08-15 00:00:00,Bartender,21,2.0,3.0,2.0,8,Monday
D8,2022-08-15 00:00:00,Bartender,22,2.0,2.0,1.0,8,Monday
D8,2022-08-15 00:00:00,Bartender,23,1.5,1.5,1.5,8,Monday
D8,2022-08-16 00:00:00,Bartender,7,1.75,1.75,1.75,8,Tuesday
D8,2022-08-16 00:00:00,Bartender,8,2.0,2.0,2.0,8,Tuesday
D8,2022-08-16 00:00:00,Bartender,9,2.0,2.0,1.0,8,Tuesday
D8,2022-08-16 00:00:00,Bartender,10,2.0,3.0,1.0,8,Tuesday
D8,2022-08-16 00:00:00,Bartender,11,2.0,3.0,1.0,8,Tuesday
D8,2022-08-16 00:00:00,Bartender,12,3.0,3.0,2.0,8,Tuesday
D8,2022-08-16 00:00:00,Bartender,13,3.0,3.0,2.0,8,Tuesday
D8,2022-08-16 00:00:00,Bartender,14,3.0,3.0,2.0,8,Tuesday
D8,2022-08-16 00:00:00,Bartender,15,2.0,3.0,1.0,8,Tuesday
D8,2022-08-16 00:00:00,Bartender,16,3.0,2.0,1.0,8,Tuesday
D8,2022-08-16 00:00:00,Bartender,17,2.0,3.0,2.0,8,Tuesday
D8,2022-08-16 00:00:00,Bartender,18,3.0,3.0,3.0,8,Tuesday
D8,2022-08-16 00:00:00,Bartender,19,3.0,3.0,3.0,8,Tuesday
D8,2022-08-16 00:00:00,Bartender,20,3.0,3.0,3.0,8,Tuesday
D8,2022-08-16 00:00:00,Bartender,21,3.0,3.0,2.0,8,Tuesday
D8,2022-08-16 00:00:00,Bartender,22,2.0,2.0,1.0,8,Tuesday
D8,2022-08-16 00:00:00,Bartender,23,1.75,1.75,1.75,8,Tuesday
D8,2022-08-16 00:00:00,Bartender,24,1.0,1.0,1.0,8,Tuesday
D8,2022-08-17 00:00:00,Bartender,7,2.0,2.0,2.0,8,Wednesday
D8,2022-08-17 00:00:00,Bartender,8,2.0,2.0,2.0,8,Wednesday
D8,2022-08-17 00:00:00,Bartender,9,2.0,3.0,1.0,8,Wednesday
D8,2022-08-17 00:00:00,Bartender,10,2.0,4.0,1.0,8,Wednesday
D8,2022-08-17 00:00:00,Bartender,11,2.0,4.0,2.0,8,Wednesday
D8,2022-08-17 00:00:00,Bartender,12,2.0,4.0,2.0,8,Wednesday
D8,2022-08-17 00:00:00,Bartender,13,2.0,4.0,2.0,8,Wednesday
D8,2022-08-17 00:00:00,Bartender,14,2.0,4.0,2.0,8,Wednesday
D8,2022-08-17 00:00:00,Bartender,15,1.0,4.0,2.0,8,Wednesday
D8,2022-08-17 00:00:00,Bartender,16,2.0,3.0,2.0,8,Wednesday
D8,2022-08-17 00:00:00,Bartender,17,1.0,3.0,2.0,8,Wednesday
D8,2022-08-17 00:00:00,Bartender,18,2.0,3.0,2.0,8,Wednesday
D8,2022-08-17 00:00:00,Bartender,19,2.0,3.0,3.0,8,Wednesday
D8,2022-08-17 00:00:00,Bartender,20,2.0,3.0,2.0,8,Wednesday
D8,2022-08-17 00:00:00,Bartender,21,2.0,3.0,2.0,8,Wednesday
